,index,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
9670,817,818,F56A12.1,1.38e-08,3.5700000000000003e-07,2.6964340960000004,0.47507698600000003,3.569339563,1.4861302730000001,0.095862949,0.24268426399999998,0.136826105,0.24268426399999998,WBGene00006775,unc-39
8895,866,867,F49E12.6,2.27e-08,5.529999999999999e-07,0.8997833270000001,0.16095490699999998,6.040747177999999,0.165314929,0.002795171,0.036064552,0.025561932000000002,0.036064552,WBGene00009899,efl-3
12504,936,937,R06F6.6,5.52e-08,1.24e-06,1.328758932,0.244537636,4.449650574,0.30822286600000004,0.015665538,0.052573906,0.074032445,0.074032445,WBGene00011069,ceh-62
17496,948,949,Y41D4B.26,5.92e-08,1.32e-06,3.343410879,0.6167120220000001,2.713035311,2.274988045,0.125445362,0.445055215,0.26607891899999997,0.445055215,WBGene00021525,Y41D4B.26
3850,1165,1166,C46E10.9,4.7e-07,8.52e-06,-1.397267256,0.277339273,4.069108852,0.478273128,0.019046989,0.023425928999999998,0.096328619,0.096328619,WBGene00016713,C46E10.9
3849,1229,1230,C46E10.8,7.459999999999999e-07,1.28e-05,-1.51767643,0.306670578,3.8235945410000003,0.501695377,0.026916354,0.040806952,0.11415391,0.11415391,WBGene00016712,C46E10.8
15928,1235,1236,W06H12.1,7.83e-07,1.34e-05,0.457405904,0.092602004,7.1336490889999995,0.053130092000000004,0.000905749,0.006178802,0.011956948,0.011956948,WBGene00012317,ztf-6
3345,1239,1240,C36F7.1,7.9e-07,1.3500000000000001e-05,0.996795148,0.20186675199999998,4.972990342,0.23759581899999999,0.007955886,0.0191092,0.053169392999999995,0.053169392999999995,WBGene00007984,irx-1
8468,1403,1404,F45C12.2,2.05e-06,3.09e-05,-2.0395165509999997,0.42952402700000003,3.0950002239999996,0.980744525,0.06533283299999999,0.21140350100000002,0.196750497,0.21140350100000002,WBGene00018433,ceh-82
3244,1529,1530,C35C5.1,4.08e-06,5.6399999999999995e-05,0.8755513229999999,0.19004586899999998,6.141703067999999,0.152885913,0.002263499,0.05191265,0.023696877,0.05191265,WBGene00004746,sdc-2
13712,1616,1617,T06C12.6,6.6e-06,8.63e-05,0.7878040009999999,0.174828713,5.393190333,0.144346405,0.0049610159999999995,0.015556755,0.040886602,0.040886602,WBGene00003692,nhr-102
1475,1625,1626,C08F8.8,6.89e-06,8.96e-05,1.673396995,0.372109839,3.3471339060000003,0.422310401,0.04612121,-0.008813076999999999,0.16157738900000002,0.16157738900000002,WBGene00003657,nhr-67
7797,1697,1698,F37D6.6,1.05e-05,0.000131278,1.002094938,0.227452811,4.6528816619999995,0.283093056,0.012801047,0.038088862,0.064801125,0.064801125,WBGene00006445,tag-68
55,1736,1737,B0019.2,1.31e-05,0.00015931299999999998,0.33107484,0.075959002,7.92499984,0.040273835,0.000392979,0.00238253,0.008261675999999999,0.008261675999999999,WBGene00007094,B0019.2
1776,1754,1755,C13C4.2,1.4099999999999999e-05,0.000169635,0.640578401,0.147510424,5.847993047999999,0.079317815,0.0030797290000000002,0.020521081,0.029559258999999997,0.029559258999999997,WBGene00007547,nhr-154
11688,1784,1785,K11G9.4,1.59e-05,0.00018889299999999998,2.122554412,0.49188082,2.780062379,1.1278906309999999,0.110641956,-0.081091126,0.25227815600000003,0.25227815600000003,WBGene00001210,egl-46
14482,1811,1812,T19A5.4,1.77e-05,0.000206459,1.126505702,0.262456345,4.206673908,0.29003278899999996,0.015703659,0.020470338,0.08762134099999999,0.08762134099999999,WBGene00003634,nhr-44
5929,1838,1839,F14H3.11,2.07e-05,0.000237458,-0.9845599429999999,0.231248708,4.561141035,0.241546763,0.01146915,0.017716162,0.068744798,0.068744798,WBGene00008830,nhr-176
341,1873,1874,B0336.1,2.4100000000000003e-05,0.0002723,0.32102490899999997,0.076022913,8.287242157,0.044914847,0.000272532,0.008396693,0.007454535,0.008396693,WBGene00006943,wrm-1
1421,1896,1897,C08C3.3,2.59e-05,0.000288858,1.28098858,0.304514238,3.838402082,0.318321216,0.026113396,0.089517797,0.11297998599999999,0.11297998599999999,WBGene00003102,mab-5
2145,1923,1924,C17H12.9,2.8499999999999998e-05,0.000312997,2.246787519,0.53684704,2.657072172,0.8391857309999999,0.15410115300000002,-0.057757921,0.278205964,0.278205964,WBGene00015934,ceh-48
18975,2078,2079,Y5F2A.4,5.47e-05,0.000556396,0.313198213,0.07762933,7.808010802999999,0.026980338,0.00041485800000000005,0.006197269,0.008624610999999999,0.008624610999999999,WBGene00012385,Y5F2A.4
6818,2126,2127,F26A10.2,6.31e-05,0.000627662,1.505936855,0.37641404100000003,3.3497660189999996,0.578458048,0.051280541,0.081209807,0.161250754,0.161250754,WBGene00017814,F26A10.2
17953,2145,2146,Y48A6C.3,6.659999999999999e-05,0.000656152,-0.418178314,0.104856003,6.817476138,0.051375881,0.001752025,0.010180612,0.014740147,0.014740147,WBGene00012976,sup-35
18344,2199,2200,Y52B11A.9,8.41e-05,0.0008086510000000001,0.300651601,0.076457258,7.883374643,0.029646919,0.00038397400000000003,0.0013716639999999999,0.008384595,0.008384595,WBGene00013128,dox-1
4548,2227,2228,D1005.3,9.120000000000001e-05,0.0008652169999999999,0.9009254179999999,0.230248235,6.764811562999999,0.346855055,0.0014915389999999998,0.07802983599999999,0.015290406000000001,0.07802983599999999,WBGene00016997,cebp-1
1194,2294,2295,C06B8.1,0.000114919,0.00105871,2.0797917519999998,0.539264592,2.521772239,0.9386254759999999,0.126233146,0.261365134,0.309976304,0.309976304,WBGene00007367,nhr-150
14888,2295,2296,T23D8.8,0.000115194,0.001060777,1.533488313,0.397674941,3.24313744,0.47906004700000004,0.062027668,0.059528117,0.17519037,0.17519037,WBGene00000476,cfi-1
6837,2296,2297,F26B1.7,0.00011544700000000001,0.001062648,1.215518441,0.315260715,3.74381494,0.494259083,0.028350764,0.038506741000000004,0.120733214,0.120733214,WBGene00002601,let-381
444,2348,2349,B0414.2,0.000131519,0.001183465,1.342833776,0.351196554,3.490974094,0.39503237700000005,0.040063596,0.018181124,0.144944933,0.144944933,WBGene00004393,rnt-1
2383,2396,2397,C24H11.3,0.000152637,0.0013463479999999998,-1.6425906259999998,0.43377432200000005,3.029657448,0.6973251779999999,0.07511996,0.20611879100000002,0.20712028300000002,0.20712028300000002,WBGene00006557,tbx-38
17812,2494,2495,Y47D3A.12,0.000200628,0.001700154,-1.527385894,0.410783716,3.110510685,0.521820625,0.058745612999999995,0.17077189399999998,0.19436928,0.19436928,WBGene00006556,tbx-37
210,2550,2551,B0250.4,0.000233005,0.0019311760000000002,0.907476416,0.246580093,4.580673151,0.181240222,0.011689594,0.079513019,0.067876655,0.079513019,WBGene00007121,B0250.4
10230,2582,2583,F59E11.11,0.000255135,0.002088392,-0.948562956,0.259379283,4.4314955110000005,0.266738175,0.01240039,0.08851602800000001,0.074951748,0.08851602800000001,WBGene00019116,nhr-143
11411,2734,2735,K08H2.8,0.00037109400000000004,0.002868742,-0.611817404,0.17186701,5.431692357999999,0.146252763,0.0044546690000000005,0.037312547,0.039852734,0.039852734,WBGene00003626,nhr-32
